date,adj_close,ticker
2021-12-21,85.6787,HYG
2021-12-22,85.9061,HYG
2021-12-23,86.1531,HYG
2021-12-27,86.2425,HYG
2021-12-28,86.2027,HYG
2021-12-29,86.0638,HYG
2021-12-30,86.0241,HYG
2021-12-31,86.0053,HYG
2022-01-03,85.9655,HYG
2022-01-04,85.7483,HYG
2022-01-05,85.0853,HYG
2022-01-06,85.0953,HYG
2022-01-07,84.8779,HYG
2022-01-10,84.9474,HYG
2022-01-11,85.3423,HYG
2022-01-12,85.4813,HYG
2022-01-13,85.1747,HYG
2022-01-14,85.0953,HYG
2022-01-18,84.6805,HYG
2022-01-19,84.6011,HYG
2022-01-20,84.4433,HYG
2022-01-21,84.4532,HYG
2022-01-24,84.3639,HYG
2022-01-25,84.1168,HYG
2022-01-26,83.83,HYG
2022-01-27,83.4648,HYG
2022-01-28,83.702,HYG
2022-01-31,83.7218,HYG
2022-02-01,83.7516,HYG
2022-02-02,83.8796,HYG
2022-02-03,83.1284,HYG
2022-02-04,82.802,HYG
2022-02-07,82.7434,HYG
2022-02-08,82.654,HYG
2022-02-09,83.0888,HYG
2022-02-10,81.9922,HYG
2022-02-11,81.7054,HYG
2022-02-14,81.5664,HYG
2022-02-15,81.7054,HYG
2022-02-16,82.1598,HYG
2022-02-17,81.8135,HYG
2022-02-18,81.9326,HYG
2022-02-22,81.745,HYG
2022-02-23,81.5962,HYG
2022-02-24,82.1797,HYG
2022-02-25,82.6442,HYG
2022-02-28,82.7036,HYG
2022-03-01,82.1698,HYG
2022-03-02,82.3672,HYG
2022-03-03,82.1202,HYG
2022-03-04,81.5863,HYG
2022-03-07,80.8747,HYG
2022-03-08,80.5879,HYG
2022-03-09,81.2598,HYG
2022-03-10,80.5781,HYG
2022-03-11,79.9955,HYG
2022-03-14,79.0458,HYG
2022-03-15,79.6393,HYG
2022-03-16,80.7557,HYG
2022-03-17,81.3094,HYG
2022-03-18,81.5763,HYG
2022-03-21,80.6375,HYG
2022-03-22,81.0524,HYG
2022-03-23,80.7953,HYG
2022-03-24,80.9641,HYG
2022-03-25,80.3805,HYG
2022-03-28,80.8847,HYG
2022-03-29,81.883,HYG
2022-03-30,81.6359,HYG
2022-03-31,81.3392,HYG
2022-04-01,81.0027,HYG
2022-04-04,81.616,HYG
2022-04-05,80.5581,HYG
2022-04-06,79.9261,HYG
2022-04-07,79.7971,HYG
2022-04-08,79.3128,HYG
2022-04-11,78.769,HYG
2022-04-12,79.3723,HYG
2022-04-13,79.8467,HYG
2022-04-14,79.3128,HYG
2022-04-18,79.1847,HYG
2022-04-19,79.1153,HYG
2022-04-20,79.3624,HYG
2022-04-21,78.8186,HYG
2022-04-22,78.3442,HYG
2022-04-25,79.0061,HYG
2022-04-26,78.5417,HYG
2022-04-27,78.1566,HYG
2022-04-28,78.5913,HYG
2022-04-29,77.6228,HYG
2022-05-02,77.6326,HYG
2022-05-03,78.0396,HYG
2022-05-04,78.8334,HYG
2022-05-05,77.4342,HYG
2022-05-06,76.9976,HYG
2022-05-09,76.1838,HYG
2022-05-10,76.6205,HYG
2022-05-11,76.164,HYG
2022-05-12,76.1342,HYG
2022-05-13,76.2235,HYG
2022-05-16,76.1144,HYG
2022-05-17,76.0449,HYG
2022-05-18,75.4197,HYG
2022-05-19,75.9258,HYG
2022-05-20,75.8762,HYG
2022-05-23,76.1739,HYG
2022-05-24,76.6304,HYG
2022-05-25,77.7914,HYG
2022-05-26,78.8732,HYG
2022-05-27,79.5777,HYG
2022-05-31,78.893,HYG
2022-06-01,78.2976,HYG
2022-06-02,78.625,HYG
2022-06-03,78.0396,HYG
2022-06-06,77.454,HYG
2022-06-07,77.6326,HYG
2022-06-08,76.9678,HYG
2022-06-09,76.3525,HYG
2022-06-10,75.0525,HYG
2022-06-13,72.5418,HYG
2022-06-14,73.0182,HYG
2022-06-15,74.4373,HYG
2022-06-16,73.2564,HYG
2022-06-17,73.4846,HYG
2022-06-21,73.435,HYG
2022-06-22,73.4152,HYG
2022-06-23,73.9411,HYG
2022-06-24,74.4671,HYG
2022-06-27,74.0106,HYG
2022-06-28,73.1968,HYG
2022-06-29,73.0876,HYG
2022-06-30,73.048,HYG
2022-07-01,73.4152,HYG
2022-07-05,73.3457,HYG
2022-07-06,73.0678,HYG
2022-07-07,74.2587,HYG
2022-07-08,74.3182,HYG
2022-07-11,73.9014,HYG
2022-07-12,74.1991,HYG
2022-07-13,74.1197,HYG
2022-07-14,73.9808,HYG
2022-07-15,74.9235,HYG
2022-07-18,74.1991,HYG
2022-07-19,75.1815,HYG
2022-07-20,75.5091,HYG
2022-07-21,76.4022,HYG
2022-07-22,76.3029,HYG
2022-07-25,76.2831,HYG
2022-07-26,75.7472,HYG
2022-07-27,76.5808,HYG
2022-07-28,77.3648,HYG
2022-07-29,77.593,HYG
2022-08-01,77.6129,HYG
2022-08-02,77.2543,HYG
2022-08-03,77.9317,HYG
2022-08-04,78.1409,HYG
2022-08-05,77.7424,HYG
2022-08-08,77.8122,HYG
2022-08-09,77.2344,HYG
2022-08-10,78.3899,HYG
2022-08-11,77.9417,HYG
2022-08-12,78.639,HYG
2022-08-15,78.4995,HYG
2022-08-16,78.1309,HYG
2022-08-17,77.324,HYG
2022-08-18,77.4436,HYG
2022-08-19,76.6566,HYG
2022-08-22,75.7899,HYG
2022-08-23,75.9792,HYG
2022-08-24,76.0688,HYG
2022-08-25,76.7861,HYG
2022-08-26,75.5209,HYG
2022-08-29,75.232,HYG
2022-08-30,74.6542,HYG
2022-08-31,74.2458,HYG
2022-09-01,74.0765,HYG
2022-09-02,74.0266,HYG
2022-09-06,73.8274,HYG
2022-09-07,74.8933,HYG
2022-09-08,75.2221,HYG
2022-09-09,75.5209,HYG
2022-09-12,75.75,HYG
2022-09-13,74.0266,HYG
2022-09-14,74.1362,HYG
2022-09-15,73.668,HYG
2022-09-16,73.9171,HYG
2022-09-19,74.196,HYG
2022-09-20,73.4389,HYG
2022-09-21,73.2197,HYG
2022-09-22,72.7814,HYG
2022-09-23,71.855,HYG
2022-09-26,71.0082,HYG
2022-09-27,70.8588,HYG
2022-09-28,72.1239,HYG
2022-09-29,71.4465,HYG
2022-09-30,71.1178,HYG
2022-10-03,71.6956,HYG
2022-10-04,73.2397,HYG
2022-10-05,72.9508,HYG
2022-10-06,72.7316,HYG
2022-10-07,71.845,HYG
2022-10-10,70.9684,HYG
2022-10-11,71.1875,HYG
2022-10-12,71.3071,HYG
2022-10-13,71.4664,HYG
2022-10-14,71.2373,HYG
2022-10-17,72.114,HYG
2022-10-18,72.622,HYG
2022-10-19,71.9247,HYG
2022-10-20,71.5262,HYG
2022-10-21,72.2136,HYG
2022-10-24,72.2634,HYG
2022-10-25,72.9607,HYG
2022-10-26,73.16,HYG
2022-10-27,73.6979,HYG
2022-10-28,74.2657,HYG
2022-10-31,73.15,HYG
2022-11-01,73.59,HYG
2022-11-02,72.92,HYG
2022-11-03,72.4,HYG
2022-11-04,72.9,HYG
2022-11-07,72.89,HYG
2022-11-08,72.82,HYG
2022-11-09,71.95,HYG
2022-11-10,74.19,HYG
2022-11-11,74.45,HYG
2022-11-14,73.9,HYG
2022-11-15,74.55,HYG
2022-11-16,74.39,HYG
2022-11-17,74.07,HYG
2022-11-18,74.23,HYG
2022-11-21,74.2,HYG
2022-11-22,74.74,HYG
2022-11-23,75.16,HYG
2022-11-25,75.01,HYG
2022-11-28,74.22,HYG
2022-11-29,74.54,HYG
2022-11-30,75.66,HYG
2022-12-01,75.62,HYG
2022-12-02,75.56,HYG
2022-12-05,74.84,HYG
2022-12-06,74.57,HYG
2022-12-07,74.98,HYG
2022-12-08,75.04,HYG
2022-12-09,75.04,HYG
2022-12-12,75.33,HYG
2022-12-13,76.11,HYG
2022-12-14,75.68,HYG
2022-12-15,75.0,HYG
2022-12-16,74.6,HYG
2022-12-19,74.22,HYG
2022-12-20,74.03,HYG
2022-12-21,74.66,HYG
2022-12-22,74.2,HYG
2022-12-23,74.39,HYG
2022-12-27,73.62,HYG
2022-12-28,72.63,HYG
2022-12-29,73.57,HYG
2022-12-30,73.63,HYG
2023-01-03,73.77,HYG
2023-01-04,74.62,HYG
2023-01-05,74.47,HYG
2023-01-06,75.53,HYG
2023-01-09,75.8,HYG
2023-01-10,75.71,HYG
2023-01-11,76.21,HYG
2023-01-12,76.64,HYG
2023-01-13,76.64,HYG
2023-01-17,76.38,HYG
2023-01-18,76.47,HYG
2023-01-19,76.02,HYG
2023-01-20,76.17,HYG
2023-01-23,76.16,HYG
2023-01-24,76.21,HYG
2023-01-25,76.2,HYG
2023-01-26,76.39,HYG
2023-01-27,76.16,HYG
2023-01-30,75.74,HYG
2023-01-31,76.33,HYG
2023-02-01,76.76,HYG
2023-02-02,77.2,HYG
2023-02-03,76.39,HYG
2023-02-06,75.9,HYG
2023-02-07,76.17,HYG
2023-02-08,75.85,HYG
2023-02-09,75.36,HYG
2023-02-10,74.78,HYG
2023-02-13,74.97,HYG
2023-02-14,74.99,HYG
2023-02-15,74.87,HYG
2023-02-16,74.27,HYG
2023-02-17,74.56,HYG
2023-02-21,73.41,HYG
2023-02-22,73.89,HYG
2023-02-23,74.62,HYG
2023-02-24,74.17,HYG
2023-02-27,74.67,HYG
2023-02-28,74.53,HYG
2023-03-01,73.87,HYG
2023-03-02,73.96,HYG
2023-03-03,74.72,HYG
2023-03-06,74.72,HYG
2023-03-07,74.19,HYG
2023-03-08,73.84,HYG
2023-03-09,73.43,HYG
2023-03-10,73.44,HYG
2023-03-13,73.04,HYG
2023-03-14,73.57,HYG
2023-03-15,73.33,HYG
2023-03-16,73.81,HYG
2023-03-17,73.37,HYG
2023-03-20,73.17,HYG
2023-03-21,73.97,HYG
2023-03-22,74.04,HYG
2023-03-23,73.75,HYG
2023-03-24,73.6,HYG
2023-03-27,73.42,HYG
2023-03-28,73.38,HYG
2023-03-29,74.3,HYG
2023-03-30,74.74,HYG
2023-03-31,75.55,HYG
2023-04-03,75.15,HYG
2023-04-04,74.93,HYG
2023-04-05,74.51,HYG
2023-04-06,74.84,HYG
2023-04-10,74.77,HYG
2023-04-11,74.93,HYG
2023-04-12,74.91,HYG
2023-04-13,75.42,HYG
2023-04-14,75.28,HYG
2023-04-17,75.08,HYG
2023-04-18,75.13,HYG
2023-04-19,74.83,HYG
2023-04-20,74.76,HYG
2023-04-21,74.99,HYG
2023-04-24,75.2,HYG
2023-04-25,75.08,HYG
2023-04-26,74.79,HYG
2023-04-27,75.04,HYG
2023-04-28,75.36,HYG
2023-05-01,74.69,HYG
2023-05-02,74.62,HYG
2023-05-03,74.58,HYG
2023-05-04,74.36,HYG
2023-05-05,74.76,HYG
2023-05-08,74.55,HYG
2023-05-09,74.36,HYG
2023-05-10,74.81,HYG
2023-05-11,74.69,HYG
2023-05-12,74.42,HYG
2023-05-15,74.4,HYG
2023-05-16,73.88,HYG
2023-05-17,74.08,HYG
2023-05-18,74.12,HYG
2023-05-19,74.2,HYG
2023-05-22,74.53,HYG
2023-05-23,74.14,HYG
2023-05-24,73.62,HYG
2023-05-25,73.57,HYG
2023-05-26,74.02,HYG
2023-05-30,74.34,HYG
2023-05-31,74.11,HYG
2023-06-01,74.2,HYG
2023-06-02,74.58,HYG
2023-06-05,74.52,HYG
2023-06-06,74.64,HYG
2023-06-07,74.23,HYG
2023-06-08,74.7,HYG
2023-06-09,74.72,HYG
2023-06-12,74.64,HYG
2023-06-13,74.73,HYG
2023-06-14,74.76,HYG
2023-06-15,75.12,HYG
2023-06-16,74.93,HYG
2023-06-20,74.73,HYG
2023-06-21,74.54,HYG
2023-06-22,74.32,HYG
2023-06-23,74.19,HYG
2023-06-26,74.23,HYG
2023-06-27,74.48,HYG
2023-06-28,74.91,HYG
2023-06-29,74.71,HYG
2023-06-30,75.07,HYG
2023-07-03,74.55,HYG
2023-07-05,74.32,HYG
2023-07-06,73.78,HYG
2023-07-07,73.85,HYG
2023-07-10,74.22,HYG
2023-07-11,74.62,HYG
2023-07-12,75.2,HYG
2023-07-13,75.65,HYG
2023-07-14,75.1,HYG
2023-07-17,75.24,HYG
2023-07-18,75.45,HYG
2023-07-19,75.51,HYG
2023-07-20,75.18,HYG
2023-07-21,75.37,HYG
2023-07-24,75.24,HYG
2023-07-25,75.19,HYG
2023-07-26,75.49,HYG
2023-07-27,74.89,HYG
2023-07-28,75.32,HYG
2023-07-31,75.5,HYG
2023-08-01,74.77,HYG
2023-08-02,74.45,HYG
2023-08-03,74.21,HYG
2023-08-04,74.65,HYG
2023-08-07,74.79,HYG
2023-08-08,74.95,HYG
2023-08-09,74.96,HYG
2023-08-10,74.94,HYG
2023-08-11,74.83,HYG
2023-08-14,74.82,HYG
2023-08-15,74.58,HYG
2023-08-16,74.35,HYG
2023-08-17,74.04,HYG
2023-08-18,74.09,HYG
2023-08-21,74.07,HYG
2023-08-22,74.11,HYG
2023-08-23,74.71,HYG
2023-08-24,74.3,HYG
2023-08-25,74.61,HYG
2023-08-28,74.89,HYG
2023-08-29,75.36,HYG
2023-08-30,75.33,HYG
2023-08-31,75.28,HYG
2023-09-01,75.07,HYG
2023-09-05,74.58,HYG
2023-09-06,74.4,HYG
2023-09-07,74.65,HYG
2023-09-08,74.62,HYG
2023-09-11,74.75,HYG
2023-09-12,74.63,HYG
2023-09-13,74.83,HYG
2023-09-14,74.92,HYG
2023-09-15,74.64,HYG
2023-09-18,74.69,HYG
2023-09-19,74.46,HYG
2023-09-20,74.4,HYG
2023-09-21,73.87,HYG
2023-09-22,74.0,HYG
2023-09-25,73.9,HYG
2023-09-26,73.58,HYG
2023-09-27,73.48,HYG
2023-09-28,73.83,HYG
2023-09-29,73.72,HYG
2023-10-02,72.89,HYG
2023-10-03,72.15,HYG
2023-10-04,72.52,HYG
2023-10-05,72.59,HYG
2023-10-06,72.69,HYG
2023-10-09,73.23,HYG
2023-10-10,73.21,HYG
2023-10-11,73.2,HYG
2023-10-12,72.81,HYG
2023-10-13,72.75,HYG
2023-10-16,72.73,HYG
2023-10-17,72.39,HYG
2023-10-18,72.04,HYG
2023-10-19,71.78,HYG
2023-10-20,71.93,HYG
2023-10-23,72.22,HYG
2023-10-24,72.59,HYG
2023-10-25,72.2,HYG
2023-10-26,72.45,HYG
2023-10-27,72.36,HYG
2023-10-30,72.38,HYG
2023-10-31,72.57,HYG
2023-11-01,72.87,HYG
2023-11-02,73.69,HYG
2023-11-03,74.41,HYG
2023-11-06,74.11,HYG
2023-11-07,74.12,HYG
2023-11-08,74.16,HYG
2023-11-09,73.7,HYG
2023-11-10,74.06,HYG
2023-11-13,73.99,HYG
2023-11-14,74.74,HYG
2023-11-15,74.5,HYG
2023-11-16,74.6,HYG
2023-11-17,74.77,HYG
2023-11-20,74.85,HYG
2023-11-21,74.95,HYG
2023-11-22,75.08,HYG
2023-11-24,75.0,HYG
2023-11-27,75.11,HYG
2023-11-28,75.44,HYG
2023-11-29,75.85,HYG
2023-11-30,75.71,HYG
2023-12-01,75.99,HYG
2023-12-04,75.8,HYG
2023-12-05,75.87,HYG
2023-12-06,75.88,HYG
2023-12-07,76.01,HYG
2023-12-08,75.86,HYG
2023-12-11,75.81,HYG
2023-12-12,75.98,HYG
2023-12-13,77.14,HYG
2023-12-14,77.1,HYG
2023-12-15,76.93,HYG
2023-12-18,76.98,HYG
2023-12-19,77.2,HYG
2023-12-20,77.21,HYG
2023-12-21,77.56,HYG
2023-12-22,77.47,HYG
2023-12-26,77.62,HYG
2023-12-27,77.94,HYG
2023-12-28,77.69,HYG
2023-12-29,77.39,HYG
2024-01-02,77.13,HYG
2024-01-03,76.92,HYG
2024-01-04,76.62,HYG
2024-01-05,76.68,HYG
2024-01-08,77.11,HYG
2024-01-09,77.23,HYG
2024-01-10,77.37,HYG
2024-01-11,77.62,HYG
2024-01-12,77.7,HYG
2024-01-16,77.21,HYG
2024-01-17,76.88,HYG
2024-01-18,77.04,HYG
2024-01-19,77.17,HYG
2024-01-22,77.23,HYG
2024-01-23,77.14,HYG
2024-01-24,77.1,HYG
2024-01-25,77.69,HYG
2024-01-26,77.63,HYG
2024-01-29,77.8,HYG
2024-01-30,77.7,HYG
2024-01-31,77.48,HYG
2024-02-01,77.54,HYG
2024-02-02,77.19,HYG
2024-02-05,76.83,HYG
2024-02-06,77.11,HYG
2024-02-07,77.24,HYG
2024-02-08,77.2,HYG
2024-02-09,77.36,HYG
2024-02-12,77.19,HYG
2024-02-13,76.57,HYG
2024-02-14,76.87,HYG
2024-02-15,77.14,HYG
2024-02-16,76.91,HYG
2024-02-20,77.07,HYG
2024-02-21,76.93,HYG
2024-02-22,77.3,HYG
2024-02-23,77.35,HYG
2024-02-26,77.1,HYG
2024-02-27,77.2,HYG
2024-02-28,77.19,HYG
2024-02-29,77.33,HYG
2024-03-01,77.18,HYG
2024-03-04,77.16,HYG
2024-03-05,77.1,HYG
2024-03-06,77.29,HYG
2024-03-07,77.38,HYG
2024-03-08,77.4,HYG
2024-03-11,77.39,HYG
2024-03-12,77.46,HYG
2024-03-13,77.49,HYG
2024-03-14,77.12,HYG
2024-03-15,77.07,HYG
2024-03-18,77.25,HYG
2024-03-19,77.56,HYG
2024-03-20,77.82,HYG
2024-03-21,77.78,HYG
2024-03-22,77.7,HYG
2024-03-25,77.58,HYG
2024-03-26,77.49,HYG
2024-03-27,77.9,HYG
2024-03-28,77.73,HYG
2024-04-01,77.02,HYG
2024-04-02,76.89,HYG
2024-04-03,76.95,HYG
2024-04-04,76.89,HYG
2024-04-05,76.82,HYG
2024-04-08,77.0,HYG
2024-04-09,77.16,HYG
2024-04-10,76.48,HYG
2024-04-11,76.41,HYG
2024-04-12,76.37,HYG
2024-04-15,75.93,HYG
2024-04-16,75.68,HYG
2024-04-17,75.78,HYG
2024-04-18,75.84,HYG
2024-04-19,75.99,HYG
2024-04-22,76.4,HYG
2024-04-23,76.71,HYG
2024-04-24,76.54,HYG
2024-04-25,76.38,HYG
2024-04-26,76.62,HYG
2024-04-29,76.85,HYG
2024-04-30,76.29,HYG
2024-05-01,76.29,HYG
2024-05-02,76.76,HYG
2024-05-03,77.08,HYG
2024-05-06,77.17,HYG
2024-05-07,77.18,HYG
2024-05-08,77.0,HYG
2024-05-09,77.02,HYG
2024-05-10,76.9,HYG
2024-05-13,76.88,HYG
2024-05-14,77.0,HYG
2024-05-15,77.45,HYG
2024-05-16,77.27,HYG
2024-05-17,77.28,HYG
2024-05-20,77.32,HYG
2024-05-21,77.26,HYG
2024-05-22,77.09,HYG
2024-05-23,76.82,HYG
2024-05-24,77.09,HYG
2024-05-28,76.78,HYG
2024-05-29,76.55,HYG
2024-05-30,76.86,HYG
2024-05-31,77.13,HYG
2024-06-03,77.01,HYG
2024-06-04,76.97,HYG
2024-06-05,77.22,HYG
2024-06-06,77.09,HYG
2024-06-07,76.89,HYG
2024-06-10,76.96,HYG
2024-06-11,77.06,HYG
2024-06-12,77.37,HYG
2024-06-13,77.36,HYG
2024-06-14,77.06,HYG
2024-06-17,77.11,HYG
2024-06-18,77.35,HYG
2024-06-20,77.3,HYG
2024-06-21,77.39,HYG
2024-06-24,77.31,HYG
2024-06-25,77.41,HYG
2024-06-26,77.24,HYG
2024-06-27,77.33,HYG
2024-06-28,77.14,HYG
2024-07-01,76.72,HYG
2024-07-02,76.93,HYG
2024-07-03,77.2,HYG
2024-07-05,77.43,HYG
2024-07-08,77.41,HYG
2024-07-09,77.32,HYG
2024-07-10,77.5,HYG
2024-07-11,77.78,HYG
2024-07-12,77.98,HYG
2024-07-15,77.99,HYG
2024-07-16,78.29,HYG
2024-07-17,78.2,HYG
2024-07-18,78.04,HYG
2024-07-19,77.98,HYG
2024-07-22,78.27,HYG
2024-07-23,78.28,HYG
2024-07-24,78.03,HYG
2024-07-25,78.04,HYG
2024-07-26,78.29,HYG
2024-07-29,78.22,HYG
2024-07-30,78.26,HYG
2024-07-31,78.54,HYG
2024-08-01,77.96,HYG
2024-08-02,77.7,HYG
2024-08-05,77.22,HYG
2024-08-06,77.51,HYG
2024-08-07,77.66,HYG
2024-08-08,77.98,HYG
2024-08-09,77.97,HYG
2024-08-12,78.02,HYG
2024-08-13,78.38,HYG
2024-08-14,78.52,HYG
2024-08-15,78.59,HYG
2024-08-16,78.84,HYG
2024-08-19,78.97,HYG
2024-08-20,78.9,HYG
2024-08-21,79.08,HYG
2024-08-22,78.98,HYG
2024-08-23,79.4,HYG
2024-08-26,79.24,HYG
2024-08-27,79.29,HYG
2024-08-28,79.25,HYG
2024-08-29,79.33,HYG
2024-08-30,79.34,HYG
2024-09-03,78.68,HYG
2024-09-04,78.97,HYG
2024-09-05,79.24,HYG
2024-09-06,79.14,HYG
2024-09-09,79.33,HYG
2024-09-10,79.18,HYG
2024-09-11,79.3,HYG
2024-09-12,79.41,HYG
2024-09-13,79.63,HYG
2024-09-16,79.83,HYG
2024-09-17,79.85,HYG
2024-09-18,79.92,HYG
2024-09-19,80.16,HYG
2024-09-20,80.26,HYG
2024-09-23,80.11,HYG
2024-09-24,80.12,HYG
2024-09-25,80.03,HYG
2024-09-26,80.16,HYG
2024-09-27,80.36,HYG
2024-09-30,80.3,HYG
2024-10-01,79.87,HYG
2024-10-02,79.88,HYG
2024-10-03,79.69,HYG
2024-10-04,79.6,HYG
2024-10-07,79.26,HYG
2024-10-08,79.45,HYG
2024-10-09,79.4,HYG
2024-10-10,79.36,HYG
2024-10-11,79.57,HYG
2024-10-14,79.61,HYG
2024-10-15,79.59,HYG
2024-10-16,79.73,HYG
2024-10-17,79.61,HYG
2024-10-18,79.8,HYG
2024-10-21,79.48,HYG
2024-10-22,79.37,HYG
2024-10-23,79.13,HYG
2024-10-24,79.36,HYG
2024-10-25,79.28,HYG
2024-10-28,79.48,HYG
2024-10-29,79.5,HYG
2024-10-30,79.36,HYG
2024-10-31,79.14,HYG
2024-11-01,78.75,HYG
2024-11-04,78.97,HYG
2024-11-05,79.19,HYG
2024-11-06,79.33,HYG
2024-11-07,79.67,HYG
2024-11-08,79.8,HYG
2024-11-11,79.71,HYG
2024-11-12,79.39,HYG
2024-11-13,79.41,HYG
2024-11-14,79.24,HYG
2024-11-15,79.23,HYG
2024-11-18,79.38,HYG
2024-11-19,79.5,HYG
2024-11-20,79.48,HYG
2024-11-21,79.51,HYG
2024-11-22,79.49,HYG
2024-11-25,79.79,HYG
2024-11-26,79.64,HYG
2024-11-27,79.88,HYG
2024-11-29,80.04,HYG
2024-12-02,79.65,HYG
2024-12-03,79.65,HYG
2024-12-04,79.84,HYG
2024-12-05,79.77,HYG
2024-12-06,79.9,HYG
2024-12-09,79.8,HYG
2024-12-10,79.84,HYG
2024-12-11,79.86,HYG
2024-12-12,79.64,HYG
2024-12-13,79.41,HYG
2024-12-16,79.56,HYG
2024-12-17,79.39,HYG
2024-12-18,78.17,HYG
2024-12-19,78.09,HYG
2024-12-20,78.58,HYG
2024-12-23,78.37,HYG
2024-12-24,78.62,HYG
2024-12-26,78.82,HYG
2024-12-27,78.55,HYG
2024-12-30,78.66,HYG
2024-12-31,78.65,HYG
2025-01-02,78.84,HYG
2025-01-03,78.96,HYG
2025-01-06,79.1,HYG
2025-01-07,78.84,HYG
2025-01-08,78.94,HYG
2025-01-10,78.53,HYG
2025-01-13,78.51,HYG
2025-01-14,78.61,HYG
2025-01-15,79.3,HYG
2025-01-16,79.39,HYG
2025-01-17,79.46,HYG
2025-01-21,79.67,HYG
2025-01-22,79.56,HYG
2025-01-23,79.66,HYG
2025-01-24,79.75,HYG
2025-01-27,79.81,HYG
2025-01-28,79.78,HYG
2025-01-29,79.73,HYG
2025-01-30,79.88,HYG
2025-01-31,79.72,HYG
2025-02-03,79.26,HYG
2025-02-04,79.51,HYG
2025-02-05,79.72,HYG
2025-02-06,79.6,HYG
2025-02-07,79.35,HYG
2025-02-10,79.51,HYG
2025-02-11,79.48,HYG
2025-02-12,79.31,HYG
2025-02-13,79.67,HYG
2025-02-14,79.76,HYG
2025-02-18,79.69,HYG
2025-02-19,79.75,HYG
2025-02-20,79.8,HYG
2025-02-21,79.65,HYG
2025-02-24,79.75,HYG
2025-02-25,79.95,HYG
2025-02-26,80.06,HYG
2025-02-27,79.91,HYG
2025-02-28,80.13,HYG
2025-03-03,79.59,HYG
2025-03-04,79.58,HYG
2025-03-05,79.62,HYG
2025-03-06,79.32,HYG
2025-03-07,79.45,HYG
2025-03-10,79.15,HYG
2025-03-11,78.87,HYG
2025-03-12,78.96,HYG
2025-03-13,78.52,HYG
2025-03-14,78.88,HYG
2025-03-17,79.07,HYG
2025-03-18,78.93,HYG
2025-03-19,79.45,HYG
2025-03-20,79.34,HYG
2025-03-21,79.22,HYG
2025-03-24,79.45,HYG
2025-03-25,79.41,HYG
2025-03-26,79.09,HYG
2025-03-27,78.94,HYG
2025-03-28,78.8,HYG
2025-03-31,78.89,HYG
2025-04-01,78.69,HYG
2025-04-02,78.85,HYG
2025-04-03,77.87,HYG
2025-04-04,76.76,HYG
2025-04-07,76.1,HYG
2025-04-08,75.75,HYG
2025-04-09,77.78,HYG
2025-04-10,76.51,HYG
2025-04-11,76.74,HYG
2025-04-14,77.12,HYG
2025-04-15,77.33,HYG
2025-04-16,77.32,HYG
2025-04-17,77.77,HYG
2025-04-21,77.31,HYG
2025-04-22,77.61,HYG
2025-04-23,78.0,HYG
2025-04-24,78.7,HYG
2025-04-25,78.77,HYG
2025-04-28,78.81,HYG
2025-04-29,79.02,HYG
2025-04-30,78.6,HYG
2025-05-01,78.3,HYG
2025-05-02,78.54,HYG
2025-05-05,78.51,HYG
2025-05-06,78.45,HYG
2025-05-07,78.52,HYG
2025-05-08,78.5,HYG
2025-05-09,78.55,HYG
2025-05-12,79.33,HYG
2025-05-13,79.47,HYG
2025-05-14,79.18,HYG
2025-05-15,79.33,HYG
2025-05-16,79.42,HYG
2025-05-19,79.38,HYG
2025-05-20,79.34,HYG
2025-05-21,78.81,HYG
2025-05-22,78.97,HYG
2025-05-23,78.95,HYG
2025-05-27,79.43,HYG
2025-05-28,79.38,HYG
2025-05-29,79.5,HYG
2025-05-30,79.57,HYG
2025-06-02,79.18,HYG
2025-06-03,79.33,HYG
2025-06-04,79.48,HYG
2025-06-05,79.31,HYG
2025-06-06,79.3,HYG
2025-06-09,79.34,HYG
2025-06-10,79.53,HYG
2025-06-11,79.51,HYG
2025-06-12,79.6,HYG
2025-06-13,79.36,HYG
2025-06-16,79.52,HYG
2025-06-17,79.43,HYG
2025-06-18,79.55,HYG
2025-06-20,79.8,HYG
2025-06-23,79.95,HYG
2025-06-24,80.17,HYG
2025-06-25,80.15,HYG
2025-06-26,80.38,HYG
2025-06-27,80.34,HYG
2025-06-30,80.65,HYG
2025-07-01,80.17,HYG
2025-07-02,80.32,HYG
2025-07-03,80.37,HYG
2025-07-07,80.1,HYG
2025-07-08,79.99,HYG
2025-07-09,80.21,HYG
2025-07-10,80.13,HYG
2025-07-11,80.03,HYG
2025-07-14,80.09,HYG
2025-07-15,79.85,HYG
2025-07-16,80.06,HYG
2025-07-17,80.14,HYG
2025-07-18,80.25,HYG
2025-07-21,80.36,HYG
2025-07-22,80.5,HYG
2025-07-23,80.54,HYG
2025-07-24,80.44,HYG
2025-07-25,80.49,HYG
2025-07-28,80.45,HYG
2025-07-29,80.5,HYG
2025-07-30,80.33,HYG
2025-07-31,80.38,HYG
2025-08-01,79.98,HYG
2025-08-04,80.25,HYG
2025-08-05,80.21,HYG
2025-08-06,80.29,HYG
2025-08-07,80.21,HYG
2025-08-08,80.22,HYG
2025-08-11,80.22,HYG
2025-08-12,80.4,HYG
2025-08-13,80.61,HYG
2025-08-14,80.4,HYG
2025-08-15,80.46,HYG
2025-08-18,80.4,HYG
2025-08-19,80.38,HYG
2025-08-20,80.35,HYG
